Application Type,Signal Strength,Latency,Required Bandwidth,Allocated Bandwidth,Resource Allocation
7,0.7106733160602087,0.2880340101500004,0.5013779362952113,0.0,1.0
5,0.4075166553025905,0.16258965801923397,0.12419935843529671,0.006662001872436081,0.6617020816578654
6,0.46229394978828586,0.29414991396727674,1.0,0.853998961600728,0.10656055378800089
10,0.4209798419361701,0.06473863276069541,1.0,0.03797003697315907,0.9715823340536012
4,0.30005945735105183,0.961855003737154,0.02456729305886387,0.05668191936007417,0.9687099282531377
0,0.4679978174799285,0.8890422587384895,0.3194659862327089,0.042546731448939265,0.8700118683969014
6,0.2478971404666669,0.8287574278597128,0.33916632864127527,0.0,0.09629625346743567
5,0.37519427277365797,0.20028452109709236,0.01564072658632369,0.0,0.6446721732057512
10,0.6076737562995871,0.4555593782438675,0.9378525623646061,0.08529835920612358,0.6339987365440893
0,0.2820483633643316,0.9688661402388126,0.28565855639172855,0.024223989712198024,0.3066932305026991
10,0.27309423690773416,0.9990630307795907,0.19249382541250543,0.0,0.0
5,0.6017315067396848,0.0,0.07473712510362643,0.0,0.4108153352056641
8,0.3761758205875285,0.3346627460823739,0.7136698089008997,0.004191894159850027,0.06231007517185416
4,1.0,0.08156878720537536,0.7624067376793298,0.0,0.3932330941392221
10,0.364353943204171,0.0,0.5826906648257388,0.0,0.004941821504391236
4,0.38327817813263537,0.9897408188496716,0.46024079369319126,0.0,0.20932641687942613
1,0.1567020710391001,0.2112445903390046,0.07728802246058068,0.30991492791007774,0.5447242015817654
0,0.7432939838176601,0.2826063154532535,0.3900739356512932,0.0,0.5683462576890277
7,0.5419080508097064,0.2453306430680574,0.9967532018656939,0.0,0.0
4,0.44603972293771205,0.28101269033951326,1.0,0.24657543870998175,0.7059102142653515
8,0.8230488076764777,0.3498477441309339,0.05297403375022882,0.0,0.868300978040476
5,0.5495823958999121,0.12103187079415434,0.44872757426310594,0.0,0.0
7,0.3009989381492128,0.40233322109020675,0.36611637612271625,0.035174409088123124,0.9062793824185621
5,0.43763228912573077,0.5560165936152346,0.07429345647111235,0.0035181201782808168,0.3738418041677478
5,0.43578752594883424,0.14790272687875616,0.26153898270504766,0.0,0.0
8,0.5380264708924416,0.9937350563502451,0.05851598283400469,0.0,0.19261082700600374
7,0.30064214686862445,0.1932128776207182,0.688646689789139,0.0,0.6485925430286681
8,0.6109190315795071,0.2989461194920933,1.0,0.06394939320685727,0.45556838276480033
3,0.35648338078998715,0.4416446457905053,0.4470778700548693,0.0,0.014346394369981308
4,0.3986153113999002,0.06434727122777198,0.6890155282973274,0.0,0.3518725747812545
6,0.5754224689312791,0.35317522880794505,0.7484741498961025,0.0,0.5824654293370829
6,0.2816107118885099,0.8112612291821979,0.30318379707178,0.004482315580609308,0.24167417990243273
9,0.1778370052755715,0.16715817626811047,0.3482292135553354,0.0,0.9248798441883804
5,0.23783925337606782,0.3935317601628649,0.20024210833032996,0.012603973198190559,0.5063023758234619
8,0.5795205857424337,0.04324178832693995,0.7925118519376437,0.051365173620883144,0.3085216439960124
4,0.12242452920331992,0.5102586026710958,0.05770501251798493,0.007274163370467787,0.1546520156508333
3,0.3206846234359716,0.8959399389946744,0.5923112755124084,0.0,0.3407012206399331
8,0.24398944053786825,0.471822211903724,0.23754835394993198,0.055358128204793806,0.004862643751884388
4,0.4677191308740839,0.5447762961070516,0.2920631125912665,0.49669971572876875,0.25524138940052765
6,0.51611207104854,0.12306804971234969,0.06405313773439751,0.03440244383844758,0.5891503448041676
10,0.31745678076105993,0.4489791911449233,1.0,0.0010222225818605768,0.15323703183361864
4,0.20549107027927474,0.07341142206076062,1.0,0.020486718270349754,0.8101393568636698
10,0.33716327756945386,0.28310713094858325,1.0,0.040976694330426555,0.40675163979835355
7,0.5396525433528626,0.07196329559814463,1.0,0.0283792249263046,0.5082161771106278
7,0.3212531427221598,0.12279589947857475,0.755627539219799,0.024568228776669542,0.5989390927057936
6,0.5599054945942662,0.14497489531275234,0.9563318691792098,0.5205925755611092,0.0808354428669863
8,0.44600794708534286,0.1475328810293578,0.06461115831078493,0.003183415510485267,0.29449454919436474
4,1.0,0.28600959279564586,0.8637767457304883,0.0,0.4841886280803775
7,0.4272911074857148,0.33062226929020166,0.3806748685383061,1.0,0.0682109745194428
8,0.3886297516838158,0.4908152952632219,0.5186937963956997,0.0,0.520199076782134
6,0.6895940058098403,0.351656301334112,0.7893854156124184,0.17644876816948202,0.625883799028492
4,0.21473338250707869,0.29104700367388037,1.0,0.0038943470233734415,0.14257785194051037
4,0.11667889966603201,0.295929567902128,0.4599863896087584,0.007901232986790985,0.0
4,0.3046780700296232,0.9575274290436391,0.02523224181816579,0.05567401448255912,0.7305958713558955
7,0.06698109404421643,0.6740996485478152,0.9992540689243784,0.2212491968989828,0.8068774088079509
5,0.16571957769681556,0.8276875012632932,0.4360398386563046,0.14505013232930794,0.45949241249162975
5,0.37666118906730656,0.22346202094160858,0.6292922871914582,0.0,0.5302123516661194
4,0.13037676287172087,0.4757501486255532,0.03366381977577154,0.3359119912588334,0.9700841063633765
7,0.7587129385974185,0.15964000836625838,0.8015295243829885,0.8348615125663854,0.6213473615255102
5,0.8883042178255185,0.5436254901395592,0.020851974491026277,0.0,0.8865808142634743
1,0.5861466389532453,0.38039170623704055,0.873948057527948,0.24025845020419492,0.09783024490217734
4,0.8100377280941935,0.26787379216760265,0.10041900273168794,0.20575040395108463,0.4496711029265367
4,0.41128526393360565,0.0,0.5527775830515579,0.0,0.4584866873687109
2,0.5909849189250052,0.14104176531003354,0.7013401605685686,0.2762343229549245,0.16724560621105955
3,0.2426194971057568,0.06369172489654126,0.34729772751821775,0.0,0.34684592008418247
6,1.0,0.35086237350644567,0.07957599654395633,0.0,0.7283534362983342
7,0.14238432608412543,0.9462324216796482,0.0,0.0947981504746929,0.5132211116496141
7,0.38657519651789857,0.28385790862905275,0.9022356437833107,0.400916776834832,0.8755192242170171
5,0.12992518520955249,0.5785602597932162,0.20668023546675093,0.40407226490886416,0.3561601196255698
8,0.2819530572806812,0.1415799662357229,0.2743991338892471,0.0,0.5302866451643172
6,0.41824214775799945,0.4307204191074038,0.04771142941346271,0.34442092066304536,0.24406740610061906
2,0.4768883942571943,0.16564308352734586,0.010276251788652309,0.05925155161408206,0.40833493164379703
5,0.6810890651580416,0.6139081176460701,0.03031071543775991,0.0,0.06075207137567973
5,0.797839501822687,0.2124395439926534,0.044710330285364884,0.0,0.12944585714508983
6,0.1616133794461999,0.9358263310367819,0.7753243591305012,0.05085911679924331,1.0
4,0.742651288768734,0.2794054135749029,0.2198237757576328,0.0,0.296214532881242
5,0.48083189333664567,0.2516265557540245,0.15238981119923808,0.09000359755040666,0.7878312317688625
10,0.633961499237353,0.8930636580734668,0.0528900784023513,0.0,0.7027364559420324
6,0.6444264470175082,0.37781407722322446,0.0,0.0,0.27287746891367815
10,0.5498661547512004,0.16386641823932402,1.0,0.6535271236627085,0.0
4,0.2776537084440719,0.51396522368078,0.28612857905997163,0.05419869117675148,0.06373448608282362
6,0.6188596251322318,0.32772373868794574,0.21761914901340523,0.09579835088974051,0.8193930377057375
5,0.1761426659810972,0.8189020033399749,0.0,0.061595492535138255,0.7081472850778165
3,0.754962627844523,0.3546741882608798,0.2674958480555518,0.018941320382659044,0.0
10,0.2526259580673429,0.9183789198746173,0.55627513091427,0.3803279297275025,0.00024362724448567796
6,0.16931283477251347,0.5643649146316391,0.27025892878555685,0.11040984836918849,0.012423629414025528
3,0.8192977398403739,0.7722998228105731,0.11241978960992184,0.0,0.33701990441511787
6,0.41141661455936723,0.37975463231111195,0.5778779689524823,0.34607371870164594,0.2594439367511101
2,0.18158896870258873,0.9691739288091641,0.9394916555417586,0.02385620402941166,0.0
0,0.746096052933452,0.8051383550264344,0.7367745399057422,0.0,0.0
10,0.16236085846840806,0.0,0.1387855651422506,0.051681749751508216,1.0
4,0.13257724145734484,0.49458942128273914,0.03348196372344119,0.0,0.4408105897815363
10,0.29431782516622207,0.9994783771116598,0.2645807457330428,1.0,1.0
10,0.9250813689364865,0.5473650240293636,0.5043168332550421,0.04334389028701671,0.5340985631122418
6,0.26460149062343524,0.5464961352835622,0.6540291180604958,0.340167101950095,0.5747950222458458
6,0.392880652936086,0.28529698550767413,0.9191860486949148,0.7312353021743214,0.8580737109675628
7,0.11198419370791454,0.1489945899106106,0.9810820221878788,0.7596038276571057,0.5290715527324366
4,0.5829672858044825,0.513975488472979,0.23557274756757493,0.056559855203099724,0.606687758676309
4,0.20297395223022083,0.18498404231683419,0.8783988231193152,0.08117044552332138,0.2296246472567688
7,0.21703978170479815,0.40041057640317307,0.9092615732929792,0.0,0.6676324409100891
10,0.9626753975857547,0.8900130708630267,0.1285398133360295,0.05041744182238089,0.5756504545330765
2,0.7312655855368071,0.36455564205779234,1.0,0.0,0.4829341807231177
4,0.21307672819525425,0.11884227681675685,0.7463420727246589,0.05662445337300279,0.48642176700207324
4,0.1679855190282794,0.821297142318824,0.0627319148112279,0.6671879512005655,0.020788385952803357
3,0.37770404646507083,0.9779828840088352,0.3749250288905606,0.00203962620259851,0.6000419524778006
4,0.9166361006685564,0.5599895829658713,0.07740393503018217,0.0,0.0
6,0.8529012184671881,0.0,0.0,0.21859941646625453,0.8735301771093213
10,0.7121736231537724,0.41122153822646934,0.4035425332011507,0.0031665903972277025,0.2140012380623904
4,0.25738469604668335,0.36686888687430014,0.25083622327718813,0.18191571973259318,0.5932022211233493
6,0.6796698745761625,0.19060078742362163,1.0,0.0,0.47250896247247703
5,0.4005626823766674,0.5137343120730825,0.05766629984049805,0.8428275269670884,0.19599610770965836
4,0.1903849707378439,1.0,0.6317013254871848,0.02035247721542042,0.26358396658312383
7,0.4925522511952294,0.7655821848143616,0.1032946313116883,0.7372335046788552,0.8359776142065322
8,0.5008954922184949,0.9998926154004435,0.34910742023743846,0.03242737354304674,0.1094516398284317
5,0.6581356386152258,0.019721864834934405,0.5102020830764554,0.6188229934385938,0.9762139617253843
7,0.5288763515498661,0.21068008996462845,0.4822507123217642,0.8134607581671197,0.8498595684367232
1,0.17113630232223365,0.35480131648187085,0.0,0.07640706459226848,0.2709891993091107
4,0.5031518241536785,0.1854093502451758,0.775205225653743,0.7998908726442977,0.2949032548619607
3,0.5483853127184191,0.0317568013915864,0.1928896594266173,0.0040647987202397165,0.739175705390849
10,0.0,1.0,0.01814313841963279,0.0,0.3871010364011119
8,0.21704763890437798,0.27758708416945677,1.0,0.0,0.40893450065473474
5,0.9551990129048148,1.0,0.6955183693426741,0.03941306985856938,0.21767952976642485
6,0.850286476634458,0.2422766425108381,0.5477605495426903,0.0,0.0
5,0.49614680252678567,0.5253818781268732,0.02655544700903159,0.38315255209433774,1.0
4,0.3879251598975866,0.43136777165798745,0.9624926294445084,0.0,0.6109603035242696
2,0.5417940735436279,0.4457137911682093,0.012867772092396128,0.007322139651923984,0.2221096422177391
5,0.35633767152802936,0.24717467797286752,0.9547118192065183,0.0,1.0
0,0.78372800941901,1.0,0.9898533059555916,0.6255423525156276,0.19231568104977864
6,0.3205955154082403,0.10662946269230159,0.07323601452457254,0.0,0.0
1,0.0,0.3011780184341084,0.8002086208677769,0.24916683399062747,0.014775849591892182
8,0.7249438797756691,0.14914629992910272,0.562103826314718,0.0,0.5877079666179227
5,0.6680484948983073,0.37564801924174046,0.7544324606392535,0.0,0.07525047744827401
7,0.3924131292963167,0.35831418290310324,0.20169609848991688,0.06497368208979168,0.35929872216728087
4,0.5491198129786414,0.35468865314113945,0.4924407212770106,0.14743045329322518,0.7432205280886791
10,0.16118127392562642,0.4489269814696893,0.38912622294493954,0.0,0.7558994993180119
6,0.23797367920075968,0.23844649374994364,1.0,0.1030742223684511,0.8940577290903959
6,0.6712119620024373,0.4024366076902992,0.46098517871172057,0.0,1.0
10,0.22829466865830325,0.32696285944553416,0.14085979555457273,0.06417399337831443,0.0
5,0.2908839717544884,0.939548130241287,0.05760542839138569,0.47802403010462546,0.5487024604234239
2,0.29723740649203095,0.8742584645198666,0.07381273442684042,0.24834595352003183,0.8294884120477669
8,0.6723811550711256,0.20943622094495112,1.0,0.0,0.0
7,0.11611394006664644,0.9743598594762718,0.4975851941494087,0.3686806458693236,0.9638041958207686
10,0.9028855794412076,0.39327636685953904,1.0,0.287924771311565,0.7211295082017214
4,0.35622594990832723,0.0,0.0,0.11306429731585269,0.7141840901794425
6,0.5179192115666178,0.4221555032942549,0.0,0.8809166427804299,0.0
2,0.4691040951976405,0.5329679772153816,0.012373374856629898,0.10523720449621538,0.6044707997700953
2,0.314524089458847,0.6812075388367168,0.09231035559693372,0.0,1.0
7,0.0,0.7805716466406725,0.7911895870359004,0.0,0.9375454374936161
10,0.19623644722247413,0.3949300212005712,0.018314133503295194,0.0,0.2173470499297479
6,0.2491104343689295,0.6313820058723848,0.0,0.008386435854974233,0.6983858680495365
5,0.5845145708003032,0.5039421199112738,0.8890262723363068,0.30366152430321836,0.3856052186216913
3,0.3588501322560279,0.08274969196698559,0.2715811632267096,0.019395465154739222,0.7877262829702302
3,0.4625411295626633,0.22660257563852898,0.7875759971783455,0.15049607930656778,0.955630279412145
4,0.1907676059545731,0.3935596584893496,0.0009650751823371481,0.0,1.0
4,0.3731495501792047,0.3734740472977158,1.0,0.43638358901208285,0.6898953740726546
8,0.5515859937453333,0.23645211004428368,0.02546212806485153,0.021439842465777348,0.8944410611198546
3,0.26390286361947046,0.024251688310868408,0.4804695398543001,0.0,0.0
7,0.42839236481748766,0.7052231332946504,0.0958396243711537,0.24221039091330573,0.0
4,0.2703417867112705,0.667780618249832,0.0,0.0,0.502682162759104
1,0.22095105347966265,0.25330690634854514,0.0260137494314793,0.007799162954648633,0.30870812765729183
6,0.6116823848593201,0.032582684506801185,0.04938869341979628,0.0,0.0
6,0.9021724375457091,0.3444093890284906,0.7540209572495814,0.07674437279128958,0.5126815745882392
10,0.3266266351817682,0.23669797691466155,1.0,0.0,0.5983839569777922
10,0.42773215522528174,1.0,0.0854438489930574,0.8644034696130477,0.029448597584585345
2,0.47684487975655987,0.5229030816303886,0.03639651505791277,0.0,0.6169336803059375
6,0.0,0.3636757638420565,0.28910658390458205,0.1107851787392532,1.0
0,0.09318361138520836,0.0880944991658223,0.2729287612414149,0.9104991225956264,0.642146001939872
6,0.7176411364474478,0.4891109447685021,0.8821081476226152,0.0025282907723316456,0.05186341993133409
5,0.7361758544675802,1.0,0.37915432216950506,0.04666850826027619,0.16302222865075955
4,0.12853437256447203,0.4345436769961183,0.0,0.011171286447376543,0.8280717282950605
7,0.5313511988969135,0.9936758129692502,0.06332659922486433,0.021765590272310634,0.0
3,0.39343188802057133,0.20004723412024938,0.9840384999391633,0.22534871116382654,0.0
4,0.31572524137283725,0.47486568814841557,0.02679368462900583,0.0,0.0
5,0.40255038962912637,0.9887681489058925,0.7559459578053679,0.06503848182620528,0.22823247813268438
4,0.48443406475441775,0.4542410814019521,0.0,0.0,0.5065573658391496
6,0.34079962881743714,0.5562070919153687,0.6892739486336076,0.00018894500097352968,0.0
5,0.6386133385771908,0.32838064261762856,0.03228221596135107,0.21785163681176284,0.27536684719733906
4,0.35597499182188724,0.5299612038122269,0.09611364629358879,0.0,0.011605866584130764
10,0.5978081153420924,0.4877983190412175,0.46207700788239503,0.018054380416410713,0.863500292605135
4,0.2953652941082224,0.03477810779319199,0.5901932660017921,0.08490015490922703,0.8982072418395181
8,0.3524678561511362,0.03905257407781526,0.3937902190211924,0.4045225789800764,0.7121862064067097
5,0.3245970640874279,0.32187467052472196,0.04671849626606758,0.11735177703295649,0.6791987809216944
10,0.5004992281605414,0.7547364111768837,0.4773017789051497,0.0,0.14146755629232688
5,0.9216410812167777,0.563644263735362,0.32388368618607755,0.5040334109102833,0.8786174935510768
5,0.3018831004830927,0.3503611039425969,0.3072923359916482,0.0,0.24167686836534896
7,0.13878342365252253,0.17235699981159422,0.026251516029187853,0.0,0.6051876847189273
3,0.29250729552521515,0.9699205394553256,0.05248746200161919,0.018079963220014456,0.8181272857559247
8,0.15373442882180174,0.0,0.0,0.06016226352017726,1.0
5,0.6724304772637527,0.5339823460861597,1.0,0.0,0.0
4,0.270264170963624,0.5308064922209559,0.31537180415396604,0.4549014346397795,0.23861128922078906
4,0.2981877146964276,0.9983514232208163,0.018974985840239284,0.020258895607138422,0.5055524136047991
7,0.6216887485402502,0.9195427162047017,1.0,0.18374587160928643,0.0
4,0.226542828662134,1.0,0.8669906227781543,0.0,0.020145567025166122
7,0.17061762211374945,0.5236551010952243,1.0,0.3749250950726571,0.8036798406499833
1,0.5305923421403271,0.8345707400219912,1.0,0.09775744677985748,0.0
8,0.6273181906267102,0.9085760590816017,0.02118340313021083,0.39661036466632216,0.879924112560382
9,0.0,0.32158469778994087,0.4670660531580195,0.07864962367574194,0.02819885769073216
2,0.21676274290263423,0.202968776337974,1.0,0.08805472600610834,0.926800982228369
7,0.29053023357802554,1.0,0.031495837617934355,0.0,0.7374790923582106
7,0.0,0.16247123168222366,0.33505134297366496,0.0815733328598236,1.0
5,1.0,0.9215123817975376,0.1041692653917356,0.0,0.49381051065357484
8,0.4255771230378783,0.3201173980706665,1.0,0.06895745964070732,0.5815829953172874
4,0.4201284424301014,1.0,0.06839638379585089,0.03872050899467265,0.5082876554819611
5,0.3280504288464909,0.3032940857035328,0.0,0.4381906293844482,0.7171747186518975
4,0.1048696108826824,0.1278130814964615,0.7196197892550356,0.01572296214888936,0.7771795382533746
5,0.4641211396832039,0.9421384648954073,1.0,0.13635201754716136,0.07695484432850558
8,0.3105197149444539,0.07814973662788674,0.8249244155799719,0.23896258726207972,0.2256674275251755
4,0.30606017982057976,0.3344994031823586,0.853901871798555,0.0016272401228733975,0.9593507907573009
3,0.44985996233530584,0.4423358841043468,1.0,0.0,0.13749717099968795
7,0.14120816533436206,0.9198883878516131,0.16888906698614914,0.40040289743071,0.0
10,0.47180117058821547,0.3242857589415185,0.9909363537694681,0.4034193587001651,0.0
1,0.34508378351251284,0.3496188355927393,0.10918927321549958,0.9901877417476322,0.0
7,0.34844744961236634,0.09442864175985913,0.42139535110967163,0.7783449686622909,0.5294267289533363
7,0.2739571838806414,0.3375282306514289,0.8252595081117445,0.03740925956337878,0.7232968329150997
7,0.44925394246389116,0.4649922996862084,0.6631693861992398,0.0,0.4660305566228035
5,0.15588843259846993,0.48143216210081685,0.0,0.7018220104942827,0.4832212255819586
3,0.2436461387303698,1.0,0.511101063962822,0.008853489457235204,0.6944044723644979
5,0.3710738924256947,0.7254447781645611,0.3942070294977868,0.0,0.5096017473926002
8,0.08656548228895472,0.4326221668912554,0.16647768184935974,0.44087457926075874,0.41395554884831387
1,0.41705749760860633,0.33732823300721404,0.9136533414162282,0.0,0.8162965918779531
10,0.8874510206176088,0.2963391412000687,0.5242670535446512,0.07617286040804927,0.9090656835509245
4,0.2885357007341669,0.1224395137996113,0.0630563981398257,0.17324647569655396,0.615834958136925
5,0.04505768122074749,0.44447295905123047,0.4255496685798349,0.07714264010359158,0.7745606217147541
4,0.3601718385215581,0.0,0.0,0.0,0.22523572188762164
10,0.3675318508941687,0.0,0.7989162416418003,0.03560875650825088,0.008709794648789737
4,0.19161275268987926,0.41537267537777667,1.0,0.0,0.09227884573369854
2,0.0,0.34422694353384387,0.2535998335903344,0.1752945793451949,0.0
7,0.3946782225269852,0.5496340440842763,0.017988340992900042,0.05090812620168901,0.096307999399755
7,0.3271784076410577,0.8395838310691748,1.0,0.10235400934965885,0.0
3,0.2750103810307131,0.45935169126022374,1.0,0.02268336907628992,0.9657326201930037
2,0.3215921607933681,0.250823032046047,0.5156775219943088,0.0,0.6823530908160571
2,0.3990832273354916,0.3070722856087735,0.34909362219551854,0.12247169825253901,0.7717743578748725
7,0.4440771600183912,1.0,0.7691533965697063,0.09201831846714581,0.34409543339207155
1,0.7395147362267083,0.3603279003227382,0.9889192165180558,0.010161048341559361,0.07464909201564507
5,0.2897241780061259,0.273913324637833,0.3491339846919758,0.0,0.0
7,0.8864017744264576,0.41204913281651,0.05700303742888968,0.0728277597127924,0.4976875286931901
4,0.444027466905803,0.28955284111209517,0.6852427777679356,0.9141553544461095,1.0
3,0.4561253313818247,0.973385387115415,0.0,0.01138432826683241,0.0
6,0.597416874293192,0.8898884012195044,0.0,0.030101911060491336,0.5047783537091919
2,0.2953541822556439,0.8253976411704711,0.1199458525796593,0.5555521107575445,0.44731148616296246
7,0.24515709307003658,0.3357806093765264,0.34229567941492733,0.0,0.15111754758458543
10,0.1573222077290953,0.3310117606569717,0.06634027877472218,0.0,0.14963265538623255
3,0.3131631960412058,1.0,0.07476839046104714,0.0,0.4727463320455178
5,0.6774937074891428,0.33163870518151645,0.898757374126306,0.07621136136172227,0.6764296753944065
8,0.2509222934189357,0.32898976036862093,0.0,0.0,0.17388721662828882
1,0.6329503134519278,0.25279404236801917,0.41870575381845443,0.0,0.46016536970480204
0,0.3098663520225964,0.5918701956237847,0.0182610858796095,0.014249597295551388,0.5362837545151748
10,0.20728409257465708,0.34130772081489635,0.7508033120784796,0.015357551566483748,0.9098552446413992
10,0.6284497149949719,0.2140905928191616,0.08669785227848681,0.41430646239663876,0.290028597160204
4,0.2179423249993315,0.3793308299658878,0.7741132721029718,0.0,0.41546859007902537
0,0.4598645426333547,0.14934316504362982,0.05371028623962867,0.0,0.0
8,0.44278689442960273,0.40528314185032904,0.18994880129649802,0.0,0.8156400755106642
8,0.7075800706466132,0.8593212727888073,1.0,0.40500966474168365,0.05451772355403989
6,0.13442093541340644,0.3708835435594191,0.009194758415470194,0.0,0.2785330855563802
3,0.2905150482156079,0.12472311021011323,0.6120473122690633,0.3640024619726261,0.0
8,0.4118802221188192,0.2697040182533232,0.11679467792507961,0.06694710900975015,0.3003949741073211
8,0.3010292832427833,0.47798651862544683,0.07166497875346868,0.04383546945578297,0.5258709743982175
4,0.3988800443897052,1.0,0.8345566765547322,0.4051692141248189,0.3024791654469088
7,0.14514705226790825,0.30323059726103624,0.0,0.04829164033542217,0.5991591037575466
5,0.36090917108041154,0.2699531536545715,0.07995763658144706,0.0010156474217909682,0.0
10,0.21592567676379124,0.19914306711704133,0.09419583866462464,1.0,1.0
4,0.9536322876381595,0.7823500708877121,0.7991836771121072,0.0,0.7863686001218124
6,0.41267248968270703,0.09651754182362998,0.7416115948737261,0.0,0.5376153445300218
6,0.2590913879675962,1.0,0.021815874561466973,0.15490758894154427,0.16690769014422113
4,0.7393078848347385,0.8983978670930318,0.22901557940954545,0.025238641176560037,1.0
7,0.8086909837699097,0.5878033501541013,0.36865046604273183,0.0,0.0
10,0.862416057307696,0.8097509988715664,0.9460545596643242,0.0,0.09645304023711931
10,0.1710878817348353,0.40603410950222096,0.0,0.017040755232550105,1.0
5,1.0,0.4198280825765228,0.37216063847491776,0.07659562326840337,0.0
10,0.21431177588684064,0.49149234554672194,0.47724069058365715,0.43507527214442004,0.5488430277880276
6,0.971903865891961,0.22343383629696695,1.0,0.05221217031885868,0.7140209933510739
8,0.4962062310180772,0.3119244647247462,0.0,0.9099821859057976,0.0
8,0.477769163500831,0.2964604210674747,0.7718858168393985,0.0,0.0
3,1.0,0.36414519693714903,0.6675880417064894,0.2508487454871263,0.3160555868841138
2,0.5294162911571346,0.5751188427314665,0.09349030842456223,0.3830175801139989,0.4015604399933112
5,0.308699056856254,1.0,0.7148246941647958,0.1713949067947793,0.5351314320168433
4,0.26761398158206606,0.9681208740185041,0.9160666583553401,0.20697352975656758,0.6479748700503709
5,0.6496012784213121,0.5064639999045933,0.8318997939917561,0.2556575241664901,0.801732817568539
6,0.26263051315418273,0.08639292001019805,0.4126521960563926,0.44887843051898124,0.5376124358207057
4,0.1987416056071727,0.0884115723967181,0.5918556486128257,0.042746382494735086,0.04813172406497242
0,0.5495139941942206,0.14364152130697536,0.03320655819885095,0.7081662700067276,0.44731183210488185
10,0.5034394751240101,0.628679127224153,0.24770104037264573,0.0,0.9712570220075176
7,0.32477910532916193,0.3449593518134569,0.9552208319065214,0.0015801759064962145,0.708263873403705
4,0.7372951206932938,0.17233064567292236,0.9389952356671734,0.8538002541157671,1.0
7,0.18391719027444647,0.43974344635463736,1.0,0.09183488736184323,0.5289696338393417
2,0.3669889227672023,0.2049702496350766,0.13434340347331736,0.0,0.5575286536754911
9,1.0,0.06058685219779944,0.608601383645677,0.0,0.2429734982153588
9,0.16966389908106463,0.9495393242281592,1.0,0.24999321647198422,0.6460157830340956
8,0.0,0.018557006758345568,0.35488413597773977,0.01355149522172463,0.445410148065597
8,0.46470795586537683,0.15469119526378353,0.09457858241709031,0.6774884225812017,0.09377224734744477
8,0.3142594166686948,0.16547918729336436,0.02557543085782268,0.042064716662782206,0.24341199442423972
7,1.0,0.8570991806233228,0.22685257514652213,0.01563322779694065,0.04328603714198076
5,0.2913367634429881,0.7237842952967413,1.0,0.0,0.0
8,0.18282478730827226,0.24419312033281312,0.9803080901516048,0.08930441436116915,0.11074803246112536
4,0.672684918194833,0.4858568704705252,0.908753403356067,0.007624679100983052,0.0
6,0.464582469088508,0.5408135369392364,0.012999895969998818,0.10431045859274657,0.14235543156585242
7,0.27780521637303185,0.22501166166762673,0.6019948665331503,0.14125289875152638,0.0
1,0.4216379657311467,0.6119856974470578,0.02591126615330708,0.30260704638966973,1.0
7,0.3546684887905466,0.01574874680197988,0.4613402096376939,0.0,1.0
9,0.32654467084616856,0.11932628961844857,0.14714051593980035,0.22745850180767868,0.873180352793258
4,0.22994003553522857,0.32071107996896275,0.10577642782517134,0.0705713592421241,0.5696734846399005
4,0.6517272798538754,0.5176860575337144,0.45039815550811085,0.0,0.0
7,0.1674847117829771,0.49768959413778946,0.19472344498850497,0.0,0.2952356951624183
4,0.2124197593510238,1.0,0.030627194394500873,0.040702683447888924,0.39636190158258755
0,0.22329064091796563,0.3382467024580518,0.03573514530132123,0.340422893779118,0.6628604466262364
1,1.0,0.18157197275508263,0.045641567635068894,0.0,0.046893677622025454
8,0.3492783586159102,0.0,0.702717000458075,0.0,0.8203466630454471
4,0.07290987133503718,0.5044086015610684,1.0,0.30346344912067336,0.0
6,0.0,1.0,0.010102389979964429,0.03200879454143513,0.8604354563891068
8,0.3447878620859221,0.2184106190783785,0.08587852024834867,0.01648658407596712,0.7514816047474446
6,0.3045657475107827,0.9445491312541631,0.06055684994904205,0.0,0.40398023453090504
3,0.3287735529576386,0.4973475968953128,0.15103335836635368,0.0,0.5236452696478288
3,0.4851549908880026,0.8414632346356001,0.6129514187889372,0.0,0.782793762642172
10,0.30789072985043614,0.11339175709390192,0.0830888119264151,0.20486775915292213,1.0
3,0.3352967802069239,0.1296879571293777,0.07607502875551571,0.0,0.25786066393288376
0,0.2472956047727189,0.4745263970084255,0.008410713084217064,0.010742959128370439,0.1749305379208827
0,0.5835838767260138,0.27027563177951996,0.9899550533918517,0.0,0.26041697703591493
10,0.9329114588273946,1.0,0.5450252808958201,0.0,0.023418599412858926
3,0.3429717767146851,0.3237860919358745,0.0,0.05215645475063203,0.3159301977644252
5,0.2467244512302147,1.0,0.5225531808490158,0.0,0.0
6,0.7254082728371606,0.12636121037839945,1.0,0.0,0.7139532184265113
9,0.2678070540921317,1.0,0.25729874314070544,0.003082973929083986,0.07243621028205255
4,0.22991836366022228,0.0,0.08821235647215755,0.0585558218120818,0.8481345014160824
4,0.27619581331922655,0.2742046565795952,0.9202733751521766,0.5049454989658787,1.0
0,0.43378966949356756,0.8162613293560277,0.3305258744342801,0.05988037571195725,0.0
5,0.8009758587425415,0.770630444796731,0.3782102309118484,0.0,0.43759991651498514
6,0.23045986957039136,0.31199819511843874,1.0,0.0,0.35715666957066516
4,0.3392329441562002,0.43268919751056284,0.3652421562580216,0.14076848639119383,0.0
8,0.33254576604286484,0.37242258407951395,0.008634805551922746,0.7513586785318912,0.2565440611352572
