Signal Strength,Latency,Required Bandwidth,Allocated Bandwidth,Resource Allocation,Application Type_Background Download,Application Type_Emergency Service,Application Type_File Download,Application Type_IoT Temperature,Application Type_Online Gaming,Application Type_Streaming,Application Type_Video Call,Application Type_Video Streaming,Application Type_VoIP Call,Application Type_Voice Call,Application Type_Web Browsing
0.8795180722891566,0.3636363636363636,0.9230769230769228,0.9294871794871796,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2530120481927711,0.5181818181818182,0.0391608391608391,0.0358974358974359,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2940429025871759,0.9565152976746074,0.0003780112527786559,0.00041061287914964824,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4316692705643461,0.2428097902461861,0.1712283102833722,0.1705456467966827,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6054847547134736,0.3205021331019846,0.0037569109646089244,0.0050463991534556475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6860767944336245,0.2181818181818181,0.79642481032155,0.8133894094614211,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5188871428925316,0.30735303337610304,0.2961434701204004,0.3081258516671803,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2898710232850673,0.4540064097030855,0.16824681771091318,0.18627753161961916,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6618719254946785,0.23329416352488377,0.6032283276034883,0.6146489149017376,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2377958881866287,0.9067005338135472,6.99300699300699e-05,0.00012820512820509996,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5472036874868834,0.25592937191400356,0.22321233529063506,0.23130855754998697,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2898814565043215,0.4625425292752964,0.04307009883551606,0.039480923932556394,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6689885434808038,0.22009384664177817,0.25027408604593665,0.24864868143954452,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2904029326420689,0.39905960537007523,0.16855554831672528,0.18015027826469052,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31572893819846315,0.4259438997172508,0.04522785765789325,0.04145886951973553,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1325301204819275,0.609090909090909,0.0321678321678321,0.0294871794871794,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22895054396249617,0.5135771446818529,0.03916488832012189,0.03590114762677843,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.03846153846153841,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7083565670148169,0.25360725028286274,0.22328058505967377,0.21776737021876172,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.03846153846153841,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.419766953385749,0.3014485715362076,0.09226534743087031,0.10250865093969289,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7028784392778369,0.3939900950914588,0.0022712647394945978,0.002660323977278408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7215753601432966,0.40809777174448747,0.001242875018899658,0.002088720517873119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8554216867469879,0.0454545454545454,0.0419580419580419,0.0384615384615384,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6319121323305603,0.22104127407993263,0.24715195752170419,0.2488220234688814,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3057686074068892,0.9717633824896277,0.0004460695394944862,0.00047299964197251686,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11279121508401929,0.6239848104366035,0.03102214744893253,0.02843696849485483,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6265060240963854,0.3363636363636363,0.0031468531468531,0.0044871794871794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3380076633794852,0.2186785096408843,0.10358295683911004,0.10361479603520404,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7942088243492066,0.29466009202484383,0.8700182526065232,0.8808500648893132,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7387331382713231,0.23922591342290742,0.2959080452903483,0.29047981074692186,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24543889245248635,0.46103896858247917,0.042589410055561557,0.03904029255093147,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1204819277108433,0.6181818181818182,0.0314685314685314,0.0288461538461538,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6626506024096385,0.3636363636363636,0.002097902097902,0.003525641025641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.802198213715799,0.3052950158037392,0.8781989632056735,0.8883490496052009,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1566265060240963,0.0,0.0069930069930069,0.0064102564102564,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7026705078966102,0.3234308036834601,0.2986191952026131,0.2983831288693105,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6371628601232615,0.20849478329774576,0.07119619893019052,0.07548222859925705,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9156626506024096,0.3727272727272727,0.3986013986013985,0.3846153846153847,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9175956880641809,0.39447755028356746,0.9468009128055414,0.9512341700717465,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3510903908751781,0.765889817912306,0.026689646252232642,0.02450948020273484,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2289156626506023,0.5,0.1328671328671328,0.1538461538461538,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5752714124209548,0.2905782976916121,0.23810151285708775,0.24598566420172846,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7174535497860686,0.2878920799070759,0.6087001869910674,0.6160645000202406,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3551953556792651,0.6693772577304269,0.03443464805166261,0.03160308230772229,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29944630830633945,0.3366377156267844,0.11107826789071656,0.11700839908507557,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.26945018968862244,0.41486940232585756,0.15639416604304654,0.16900234451381835,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2771084337349396,0.4818181818181818,0.0419580419580419,0.0384615384615384,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5778875455373655,0.2185672769498036,0.5053743795456632,0.5212239534583863,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3982807525797839,0.37220634123525387,0.23116994730155283,0.2439570670777056,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7398047650808296,0.42185268637917145,0.0013388049038973884,0.001699252378023605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2533201543857736,0.44605664516432675,0.04360288796387623,0.039969313966886584,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1566265060240963,0.5909090909090908,0.0335664335664335,0.0307692307692307,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28392192005760736,0.476280009624524,0.04238405520370789,0.03885205060339886,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2941828451499334,0.9492470558858588,0.0003788235068142617,0.00041135744534893503,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24912943508676036,0.4847477898890806,0.1445996021832246,0.16460091738590463,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.33420821306506154,0.4191720229690925,0.0458953560544055,0.042070743049871726,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615383999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4013332855260144,0.4093860870468942,0.06518789000523163,0.05976993195619169,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.29428414657446905,0.9570613863367528,0.0003794114801174897,0.0004118964208769136,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.840760494965998,0.31621019165616215,0.35512672085439045,0.34476359668062717,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9182737586056007,0.0454545454545454,0.03466192732270641,0.031773433379147564,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24511829873062757,0.5099269879599683,0.03943144089590881,0.03614548748791641,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32126338761105494,0.43927574614125153,0.18474519482450172,0.20297987930588174,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5662650602409638,0.2818181818181818,0.3216783216783216,0.3333333333333333,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2650602409638554,0.27564051944829077,0.0833586984284754,0.08769461013389732,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49562285001401746,0.21391621733851002,0.008539737963534667,0.009430657235804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6420935704392168,0.34812514860413635,0.0026944872914492195,0.004072510786392601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6763104317892439,0.3739433258046112,0.002214344196176952,0.003162254538939975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7421042866986465,0.24176959814534232,0.2978647258460675,0.29227343458966454,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19166413257862108,0.5570350590482136,0.03617212832496252,0.03315778429788229,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2945413608427692,0.9576436259077231,0.0003809044020943365,0.0004132649326890243,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6987951807228915,0.2181818181818181,0.811188811188811,0.8269230769230771,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6704809392391893,0.24568293695200838,0.794754671026942,0.8118584484413638,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7113803911424288,0.21858702240746897,0.2800319752784726,0.2759267465693692,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6144578313253012,0.1909090909090909,0.2167832167832167,0.2179487179487179,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4462232162832257,0.35761510467745267,0.25346245312003657,0.2694649163558189,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9218253249985731,0.37737729068074144,0.40217833548868215,0.387894243428728,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4490168983542473,0.6629091370093441,0.3376161524591351,0.34222572560773273,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2661190985778298,0.4719283165276375,0.15446073553818088,0.1736402896279479,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4819277108433735,0.2454545454545454,0.7552447552447552,0.7692307692307694,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6786186849760393,0.3756850077546477,0.001904777336052144,0.00310084908557323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8674698795180722,0.3363636363636363,0.3706293706293705,0.3589743589743589,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46858072757579294,0.33844069685376404,0.26826595194485725,0.28136025890250527,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6950868260734832,0.22737988768153466,0.2682576072605634,0.2651335758862857,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36953734541883465,0.41161706547734533,0.21107853462724094,0.22866410044720048,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6173081228985995,0.20166246366289825,0.3342431345555741,0.35746683624170583,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2928168256334099,0.43304292478753825,0.04465028520064424,0.04092942810059057,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7879262625115409,0.29998393779134763,0.32082383996321545,0.3133192891970501,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8177285381831596,0.320988840765072,0.8902711362528526,0.8994152082317817,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1261283890412296,0.6113822971947869,0.031991571544456886,0.029325607249085457,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40976438451889186,0.36354141895392683,0.23783527213334282,0.2500669481735131,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24938432657449322,0.4560772862775312,0.042940544495604034,0.03936216578763707,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3614457831325299,0.3999999999999999,0.2097902097902097,0.2243589743589744,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2048192771084336,0.4636363636363636,0.1188811188811188,0.1346153846153846,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1204819277108433,0.5272727272727272,0.0699300699300699,0.0897435897435897,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8630552244191728,0.3555516600315073,0.9168579203039566,0.9237864269452938,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8072289156626505,0.0454545454545454,0.0489510489510489,0.0512820512820512,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5026839646804061,0.24293426425885192,0.006740290535498658,0.007781163760104558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7471664468127768,0.24558922804964067,0.3008029026955278,0.2949667633683364,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0454545454545454,0.0279720279720279,0.0256410256410256,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3975903614457829,0.2363636363636363,0.0699300699300699,0.0641025641025641,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.48553230456131924,0.20122951998251454,0.009174022154653084,0.010012084410996155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.144578313253012,0.0,0.0069930069930069,0.0064102564102564,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30333394043673273,0.9775468288067861,0.00043193825568166295,0.00046004596514411314,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6771158609929986,0.24899145571317893,0.6298598214421962,0.6400517610457273,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3734939759036144,0.3909090909090909,0.2167832167832167,0.2307692307692308,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7434262632815434,0.26291196857854615,0.8425765256020706,0.855695148468565,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7256038645350744,0.22931927960373788,0.288287557737141,0.28349436382314863,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4451929136423981,0.824583572375872,0.23667140589644797,0.23670255272165974,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1728132920241757,0.5786954251090309,0.03450594632028427,0.03163045079359392,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24096385542168658,0.9090909090909092,6.993006993006992e-05,0.0001282051282051,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5321287477784633,0.23278262566099123,0.008873687873201235,0.009508534573325289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3681879968174884,0.33704155623925647,0.07811800427166989,0.09021409857280814,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47504897813641744,0.22208241077566038,0.007542284900236792,0.00851632526111449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9397590361445782,0.3909090909090909,0.4125874125874125,0.3974358974358975,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3132530120481926,0.4363636363636363,0.1818181818181818,0.1987179487179487,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3493975903614457,0.409090909090909,0.2027972027972027,0.2179487179487179,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5542168674698794,0.2909090909090909,0.3146853146853146,0.3269230769230769,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2771084337349396,0.409090909090909,0.1608391608391608,0.1730769230769231,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2958048671953878,0.960503744833196,0.0003882380403647777,0.0004199874344369345,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8674698795180723,0.3545454545454545,0.916083916083916,0.9230769230769232,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6024096385542168,0.3181818181818182,0.0038461538461538,0.0051282051282051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8010446714474329,0.30442461572851753,0.8775294246862722,0.8877353059624163,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.374089026110077,0.5695843257276836,0.04633802076008175,0.042505368743553144,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2891566265060241,0.1818181818181818,0.0279720279720279,0.0256410256410256,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2632335186486706,0.47410561774691207,0.15278588844643123,0.17210501312717738,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5077926197224993,0.2211962167957235,0.008314621973618389,0.009224300911714325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30255331884421044,0.9757797853837129,0.0004274073751096816,0.00045589265795312683,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22346564928511709,0.5106744995151795,0.04273610115430908,0.03917475939145,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1517517625932079,0.5911961571371029,0.03354435154889411,0.030748988919819625,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3012048192771084,0.9545454545454544,0.0004195804195804,0.0004487179487179,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3855421686746987,0.4363636363636363,0.0419580419580419,0.0384615384615384,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.473358474414,0.3035976843008471,0.22874997638907685,0.23752240992542042,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3373493975903614,0.9090909090909092,0.0006993006993006,0.0009615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23392693588568614,0.4962187665589821,0.13577577397560808,0.1565124081955895,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
